# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 10:50:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/cy5gjyf_.json
# init = 2 (Default)
# random
#   seed = 59305
# output
#   file = /home/lab5/output/code4-20230416105019_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
505.413,0.936714,0.00075661,3,7,0,-502.175,2.50063,2.49947,2.50005,2.4999,2.49988,2.5003,2.49977,2.50059,2.49877,2.50139,7.69559e-05,16.4103,16.9519,17.9377,18.5728,19.0546,19.3865,19.145,19.6777,21.5588,21.0799,23,17,12,23,20,16,16,21,22,15
506.566,0.66166,0.00075661,3,15,0,-495,2.49994,2.49971,2.50123,2.50071,2.4979,2.49944,2.50034,2.49934,2.49996,2.49834,0.000110571,18.6729,19.5928,21.2651,22.3484,23.1213,23.7247,23.3399,24.226,27.711,26.6868,14,26,19,18,24,19,16,20,31,29
506.531,0.810805,0.00075661,4,15,0,-497.485,2.49996,2.50036,2.50059,2.50172,2.50071,2.49923,2.50138,2.50071,2.49861,2.49918,9.89098e-05,17.8508,18.6467,20.0417,20.9859,21.6667,22.1083,21.8167,22.561,25.3762,24.585,14,17,22,20,23,16,23,21,32,21
505.948,0.984155,0.00075661,4,15,0,-502.408,2.49995,2.50007,2.49894,2.50111,2.50137,2.5008,2.50179,2.49839,2.49996,2.50055,0.00010134,18.0189,18.8371,20.2545,21.2541,21.9894,22.4702,22.1396,22.8518,25.8735,25.0474,19,15,18,16,29,16,12,23,30,23
506.091,0.935414,0.00075661,4,15,0,-500.82,2.50099,2.49937,2.50098,2.49867,2.50129,2.49931,2.49881,2.50179,2.49976,2.50025,0.000105131,18.3037,19.1334,20.6864,21.6476,22.4776,22.9556,22.5708,23.4769,26.6077,25.7238,16,18,25,24,25,21,13,26,29,29
506.335,1,0.00075661,3,7,0,-503.935,2.49877,2.50012,2.50131,2.50107,2.49937,2.50071,2.49936,2.49819,2.50103,2.50067,0.000104166,18.1954,19.0684,20.5931,21.5851,22.309,22.8545,22.4556,23.2527,26.451,25.5587,9,22,22,15,17,23,29,19,12,20
504.23,0.783793,0.00075661,4,15,0,-496.871,2.50126,2.50052,2.49894,2.49968,2.49928,2.50029,2.50165,2.49779,2.49896,2.49897,0.000121273,19.4867,20.5321,22.3891,23.674,24.6396,25.3285,24.8877,25.8542,29.9755,28.8137,14,19,18,26,34,24,27,24,26,23
505.771,0.825247,0.00075661,3,7,0,-498.961,2.49812,2.50017,2.49873,2.49988,2.50001,2.49992,2.49939,2.50227,2.50017,2.4991,0.000105073,18.2473,19.1439,20.6337,21.6668,22.4412,22.9616,22.5763,23.4797,26.607,25.6836,22,21,21,29,23,23,37,20,36,33
504.003,0.993459,0.00075661,3,15,0,-501.839,2.50188,2.49785,2.50047,2.49993,2.49971,2.49985,2.49905,2.49771,2.49955,2.49936,0.000107682,18.5017,19.315,20.9426,21.98,22.7775,23.3242,22.9174,23.7555,27.1114,26.1713,25,23,16,20,27,19,25,27,14,20
506.591,1,0.00075661,4,15,0,-501.993,2.50178,2.49782,2.50024,2.49977,2.50071,2.50024,2.49988,2.5004,2.49901,2.49943,0.000107696,18.5008,19.3155,20.9393,21.9782,22.8023,23.3354,22.9384,23.8215,27.0996,26.1756,11,21,31,18,30,26,26,26,27,27
503.325,0.977563,0.00075661,4,15,0,-500.248,2.50148,2.50286,2.49907,2.50109,2.49939,2.49986,2.50096,2.50052,2.50009,2.49841,0.000104029,18.235,19.1094,20.5327,21.5693,22.2917,22.816,22.4736,23.2869,26.3994,25.4763,10,19,20,22,24,21,18,25,26,23
506.578,0.970141,0.00075661,3,7,0,-498.728,2.49928,2.49795,2.49916,2.49914,2.4993,2.50029,2.49899,2.49952,2.49951,2.49922,0.000120323,19.3771,20.396,22.2875,23.5384,24.5045,25.1837,24.6833,25.7463,29.781,28.6271,23,16,19,20,34,20,15,24,33,32
505.396,0.863345,0.00075661,4,23,0,-500.821,2.5006,2.50092,2.50063,2.50142,2.50124,2.49836,2.50176,2.50016,2.49887,2.49951,0.000104821,18.2748,19.1376,20.647,21.6704,22.436,22.8911,22.5964,23.3936,26.5229,25.6482,17,16,23,26,24,18,25,22,18,25
506.066,0.898565,0.00075661,3,7,0,-500.147,2.4992,2.50082,2.50073,2.49993,2.49867,2.49855,2.50121,2.49854,2.49922,2.49993,9.62244e-05,17.6531,18.4412,19.7757,20.6421,21.2875,21.7382,21.4714,22.139,24.8896,24.1382,24,15,16,27,18,22,21,28,21,21
507.844,0.962641,0.00075661,3,7,0,-503.169,2.50018,2.49908,2.49998,2.49959,2.50132,2.49907,2.49974,2.50044,2.50094,2.50152,0.000115095,19.0067,19.965,21.727,22.8836,23.819,24.372,23.9545,24.945,28.6869,27.6464,16,14,22,30,21,23,26,25,34,23
505.912,0.893162,0.00075661,4,15,0,-501.091,2.50043,2.50097,2.5009,2.49967,2.49819,2.49934,2.50068,2.50072,2.49823,2.49873,0.000110509,18.6777,19.6124,21.2515,22.3174,23.1199,23.7134,23.3393,24.2501,27.6504,26.6855,22,17,21,28,27,27,23,24,33,27
505.566,0.876971,0.00075661,4,15,0,-499.704,2.50107,2.49923,2.49865,2.50001,2.50231,2.49972,2.49991,2.49884,2.50016,2.50051,0.000121367,19.4901,20.5139,22.3933,23.6939,24.7281,25.3285,24.858,25.8964,30.0325,28.8777,19,16,29,28,14,16,24,27,28,25
503.907,0.920485,0.00075661,3,7,0,-500.161,2.49957,2.49982,2.49931,2.49942,2.49719,2.50045,2.49789,2.50116,2.50016,2.50001,0.00011557,19.0299,20.0208,21.7644,22.9394,23.7863,24.4758,23.977,25.0369,28.7657,27.6981,10,20,18,23,32,31,23,39,29,26
509.383,0.910329,0.00075661,3,7,0,-500.12,2.50013,2.50018,2.49932,2.50053,2.50077,2.50046,2.49967,2.50011,2.50068,2.50142,0.00011389,18.9174,19.8838,21.5817,22.7543,23.6395,24.2291,23.7836,24.7505,28.4238,27.4081,18,16,28,26,30,25,18,23,31,25
505.696,0.659178,0.00075661,4,15,0,-502.04,2.49965,2.50001,2.50173,2.50164,2.50008,2.4985,2.50066,2.49928,2.50051,2.49943,0.000124759,19.7192,20.8318,22.8487,24.1781,25.1643,25.8206,25.3778,26.4607,30.8102,29.5502,21,15,31,23,19,17,21,21,31,31
507.069,0.809937,0.00075661,4,15,0,-499.518,2.50088,2.5001,2.4995,2.49886,2.4992,2.5007,2.50115,2.50071,2.49962,2.49958,0.00012841,20.0239,21.1632,23.2201,24.5983,25.6816,26.4538,25.9407,27.1074,31.6295,30.3316,21,18,30,33,31,32,28,27,37,28
505.931,0.856668,0.00075661,3,15,0,-499.033,2.50054,2.5008,2.49884,2.50061,2.50029,2.50076,2.50045,2.50099,2.50227,2.50062,9.54129e-05,17.6215,18.3765,19.658,20.5645,21.2216,21.6799,21.3529,22.0815,24.8155,24.016,28,24,24,30,17,14,18,20,26,19
504.163,0.903859,0.00075661,4,15,0,-496.373,2.50088,2.50088,2.50083,2.50033,2.50024,2.49909,2.50015,2.49925,2.50306,2.50118,0.000114281,18.9604,19.9313,21.6568,22.7987,23.681,24.2531,23.8499,24.7895,28.5745,27.4777,17,22,27,21,29,19,21,26,35,34
503.013,0.830611,0.00075661,4,15,0,-496.624,2.50091,2.49998,2.50004,2.49948,2.50051,2.50167,2.50272,2.50055,2.49767,2.50005,0.000108854,18.5675,19.454,21.0573,22.1117,22.9516,23.5328,23.1607,23.9976,27.2973,26.4082,14,26,25,18,23,26,30,27,23,32
504.353,0.966049,0.00075661,4,15,0,-499.1,2.49849,2.50044,2.49996,2.49897,2.49926,2.50118,2.49732,2.50057,2.50117,2.50029,0.000106843,18.3793,19.2955,20.8438,21.8582,22.6564,23.2375,22.7653,23.6995,26.9864,26.0397,12,18,9,26,18,32,27,20,31,20
507.452,0.968578,0.00075661,4,23,0,-500.28,2.50154,2.50074,2.50008,2.50097,2.49988,2.49928,2.50076,2.50109,2.4988,2.49965,9.90741e-05,17.8904,18.6669,20.0479,20.9889,21.6693,22.1314,21.8242,22.5927,25.412,24.6251,15,16,19,19,24,23,24,22,19,22
507.589,0.974708,0.00075661,3,7,0,-502.682,2.49949,2.50098,2.5018,2.49947,2.50002,2.50114,2.49891,2.50008,2.49916,2.50039,0.000106776,18.3928,19.3002,20.8752,21.861,22.6649,23.227,22.7926,23.6781,26.9187,26.0299,27,14,19,33,24,26,27,24,26,23
509.662,0.989481,0.00075661,3,7,0,-504.745,2.49944,2.49996,2.50036,2.50041,2.50103,2.49914,2.49905,2.50004,2.49955,2.50045,0.000103218,18.141,18.9878,20.4755,21.459,22.2232,22.6883,22.3239,23.1584,26.2263,25.3814,24,15,21,25,24,20,17,19,29,34
503.992,0.668387,0.00075661,3,7,0,-500.688,2.50069,2.50179,2.50204,2.50057,2.49849,2.50155,2.49968,2.49946,2.50006,2.50134,0.000102322,18.1008,18.9494,20.4178,21.3574,22.0517,22.6206,22.2208,23.0164,26.0656,25.2429,13,20,15,24,24,24,21,22,26,41
505.736,0.994415,0.00075661,3,7,0,-500.35,2.50074,2.49769,2.49987,2.49954,2.50169,2.4997,2.49843,2.49989,2.50024,2.5,0.000104731,18.271,19.0684,20.6218,21.619,22.4345,22.9092,22.5093,23.3741,26.5415,25.6443,17,28,18,27,19,24,17,22,36,23
498.084,0.508169,0.00075661,3,7,0,-494.076,2.50189,2.50201,2.50094,2.49702,2.49807,2.49968,2.50008,2.49917,2.49801,2.49886,0.000106646,18.4278,19.3093,20.8436,21.792,22.6036,23.175,22.8017,23.6372,26.8618,25.9661,13,25,27,26,22,21,20,26,23,18
506.879,0.982387,0.00075661,3,15,0,-494.236,2.50031,2.5003,2.49959,2.49923,2.50187,2.50012,2.49955,2.50065,2.50086,2.50186,0.000104201,18.2258,19.0747,20.5612,21.5495,22.3694,22.8456,22.4646,23.3149,26.4534,25.5955,34,14,16,22,18,26,24,19,30,19
508.587,0.832639,0.00075661,3,7,0,-502.992,2.50017,2.49923,2.49916,2.50135,2.50055,2.49931,2.49909,2.49949,2.50004,2.50067,9.97797e-05,17.9147,18.6955,20.1006,21.0783,21.7729,22.2263,21.8783,22.6558,25.5773,24.7741,19,20,28,18,23,18,28,21,31,28
507.445,0.883098,0.00075661,3,15,0,-505.572,2.49827,2.50019,2.49893,2.49881,2.50052,2.4993,2.49928,2.50057,2.5001,2.50066,9.93127e-05,17.8485,18.6759,20.0489,20.9711,21.7133,22.1635,21.8226,22.6144,25.4902,24.6919,22,14,26,25,30,21,20,23,23,17
507.971,0.848573,0.00075661,3,7,0,-500.973,2.49858,2.50054,2.4992,2.50089,2.49933,2.49865,2.49952,2.50077,2.50007,2.50066,0.000106334,18.3449,19.2551,20.7748,21.8393,22.591,23.1076,22.7473,23.6292,26.8548,25.9552,17,24,20,10,22,24,20,28,23,25
507.484,0.956723,0.00075661,3,7,0,-499.158,2.49828,2.50078,2.50028,2.50039,2.49913,2.49891,2.49892,2.50003,2.50012,2.50073,9.85657e-05,17.7971,18.6269,20.0007,20.9184,21.5892,22.0553,21.719,22.4975,25.3495,24.563,21,18,20,21,24,19,21,27,24,22
506.565,0.9746,0.00075661,4,15,0,-503.427,2.49861,2.50081,2.4996,2.50093,2.50128,2.50004,2.49862,2.49942,2.50029,2.49879,9.67653e-05,17.6797,18.4839,19.807,20.7243,21.4103,21.8418,21.4841,22.2333,25.0167,24.2037,13,12,10,27,15,25,21,28,29,26
506.035,0.988512,0.00075661,3,7,0,-501.385,2.49942,2.50056,2.49802,2.49981,2.49851,2.49975,2.50119,2.50055,2.50063,2.4988,9.9281e-05,17.8667,18.6803,20.0275,20.9885,21.6656,22.1693,21.8601,22.6096,25.4976,24.6404,19,19,16,17,18,28,24,26,23,25
506.74,0.827118,0.00075661,3,7,0,-499.9,2.4981,2.5006,2.49853,2.49958,2.49934,2.50007,2.50119,2.50078,2.5006,2.49925,0.00010851,18.4907,19.4373,20.9891,22.0723,22.8788,23.4462,23.0785,23.9516,27.3072,26.3226,18,21,23,24,27,32,24,25,27,28
504.269,0.921839,0.00075661,3,15,0,-500.068,2.49763,2.49926,2.50078,2.5008,2.50065,2.49953,2.4991,2.50048,2.50138,2.49864,0.000122967,19.5436,20.6562,22.6223,23.9216,24.9176,25.5692,25.0727,26.1986,30.4288,29.1532,17,26,29,25,28,28,23,27,29,36
504.908,0.954244,0.00075661,3,7,0,-497.916,2.49897,2.49859,2.50063,2.49957,2.50128,2.49991,2.49888,2.49911,2.50103,2.49809,0.000121135,19.4319,20.4806,22.4116,23.6537,24.6694,25.2979,24.7988,25.8662,30.0071,28.7604,12,16,17,24,20,18,25,31,33,24
505.321,0.764697,0.00075661,4,15,0,-496.186,2.50122,2.49936,2.49877,2.50075,2.50128,2.50022,2.49901,2.4993,2.49942,2.501,8.56042e-05,16.9778,17.5923,18.7108,19.4909,20.065,20.4231,20.1278,20.7391,23.0052,22.4073,13,19,19,22,23,14,13,14,24,16
503.935,0.876401,0.00075661,3,15,0,-498.368,2.49852,2.49727,2.49921,2.49998,2.4997,2.49914,2.49949,2.50009,2.50036,2.50178,9.95043e-05,17.8661,18.6368,20.0739,21.0177,21.7196,22.1857,21.8516,22.6306,25.533,24.7532,20,16,17,17,11,14,27,23,29,21
505.204,0.949099,0.00075661,4,15,0,-500.394,2.49989,2.49723,2.49952,2.50014,2.50042,2.49912,2.49985,2.49975,2.49818,2.50074,0.000106306,18.3669,19.1893,20.7785,21.8194,22.612,23.1146,22.751,23.601,26.7987,25.9522,12,20,20,20,20,27,22,29,29,21
502.254,0.725208,0.00075661,3,7,0,-493.865,2.49931,2.50053,2.50081,2.50203,2.49998,2.50076,2.50245,2.49985,2.49893,2.49963,0.000133044,20.3537,21.5984,23.7985,25.3112,26.4036,27.2055,26.6918,27.8764,32.7155,31.3488,30,27,17,24,34,19,27,43,41,30
502.338,0.983831,0.00075661,4,15,0,-499.11,2.49815,2.49961,2.49949,2.5017,2.50045,2.50031,2.49753,2.49989,2.49998,2.50019,8.23999e-05,16.7176,17.3559,18.425,19.1698,19.6785,20.0339,19.7232,20.3415,22.4762,21.885,25,14,23,19,12,20,12,22,17,29
505.356,0.997997,0.00075661,3,7,0,-496.677,2.50232,2.49925,2.49833,2.49912,2.50045,2.49985,2.50148,2.50012,2.49986,2.49946,0.000114135,18.9769,19.8863,21.5869,22.7531,23.6659,24.2503,23.8613,24.7887,28.4524,27.4021,11,22,16,24,24,24,20,27,30,26
507.014,0.997148,0.00075661,3,15,0,-503.328,2.49821,2.50111,2.49919,2.50095,2.49982,2.50003,2.49868,2.49987,2.49888,2.50033,0.000104982,18.2425,19.1544,20.6338,21.6792,22.4251,22.9514,22.5483,23.4102,26.5548,25.6985,20,17,15,21,26,18,21,18,30,27
502.988,0.980602,0.00075661,3,15,0,-500.896,2.5019,2.50154,2.49982,2.49931,2.50075,2.50008,2.49704,2.50015,2.50004,2.49948,9.65045e-05,17.72,18.4767,19.7855,20.661,21.3665,21.8084,21.4172,22.2134,24.9621,24.1754,11,18,20,17,27,18,26,22,22,33
508.499,0.882651,0.00075661,4,15,0,-494.449,2.49981,2.49912,2.49981,2.50048,2.5007,2.49988,2.50065,2.49849,2.49931,2.49917,0.000118381,19.2423,20.25,22.0853,23.3202,24.2634,24.8802,24.4438,25.4109,29.3482,28.2333,20,32,23,25,28,30,32,23,31,24
504.29,0.764959,0.00075661,3,7,0,-500.727,2.50149,2.50083,2.49943,2.49974,2.49986,2.49854,2.49865,2.50072,2.49793,2.49993,9.03575e-05,17.2971,17.9819,19.1759,19.9852,20.5982,20.982,20.6906,21.3919,23.797,23.1524,17,21,20,16,24,14,22,25,25,25
509.006,0.965417,0.00075661,4,15,0,-500.671,2.49907,2.49906,2.50134,2.50036,2.50009,2.49918,2.49986,2.50057,2.49969,2.49953,0.00010297,18.1169,18.9506,20.4702,21.4289,22.1703,22.6553,22.3096,23.1352,26.1818,25.3134,19,9,25,30,24,26,23,20,22,27
508.977,0.945152,0.00075661,4,15,0,-505.581,2.49996,2.4991,2.49901,2.50029,2.4989,2.49942,2.50078,2.49929,2.49963,2.49938,0.000102794,18.1206,18.9369,20.4045,21.4066,22.1214,22.6367,22.3069,23.0802,26.1459,25.278,12,22,13,17,14,19,25,34,35,27
508.977,0.605495,0.00075661,3,11,0,-499.928,2.49996,2.4991,2.49901,2.50029,2.4989,2.49942,2.50078,2.49929,2.49963,2.49938,0.000102794,18.1206,18.9369,20.4045,21.4066,22.1214,22.6367,22.3069,23.0802,26.1459,25.278,20,11,23,17,21,22,22,34,26,25
505.821,0.810777,0.00075661,3,7,0,-501.569,2.50011,2.4983,2.49938,2.50133,2.49829,2.49906,2.50015,2.49908,2.49943,2.49921,9.75225e-05,17.7581,18.4978,19.8782,20.8186,21.4406,21.9204,21.6129,22.3307,25.1363,24.3445,17,18,27,22,24,17,23,21,13,26
508.022,1,0.00075661,4,15,0,-501.541,2.49989,2.4998,2.5012,2.49878,2.499,2.50088,2.4988,2.49963,2.50055,2.50052,0.000114517,18.9588,19.9299,21.6904,22.793,23.6841,24.3313,23.8507,24.8354,28.5526,27.5056,16,18,20,19,15,33,21,23,37,25
505.271,0.841674,0.00075661,4,15,0,-500.227,2.49873,2.50084,2.49928,2.49808,2.49965,2.50017,2.50123,2.49967,2.49834,2.49894,0.000100421,17.9332,18.7773,20.168,21.0835,21.8347,22.3318,22.008,22.7505,25.6557,24.8445,25,16,14,25,25,23,23,14,23,24
505.656,0.942934,0.00075661,4,15,0,-500.031,2.49837,2.50052,2.50189,2.50035,2.49963,2.50139,2.50148,2.50053,2.50005,2.50088,0.00010999,18.6019,19.5599,21.2171,22.2691,23.0833,23.6877,23.287,24.1674,27.5942,26.6445,24,22,21,22,23,30,26,19,25,20
505.758,0.867845,0.00075661,3,15,0,-498.853,2.50188,2.49818,2.5001,2.49952,2.50068,2.49935,2.50083,2.50042,2.50083,2.49903,9.59255e-05,17.68,18.3688,19.7335,20.5998,21.2932,21.7163,21.4255,22.1396,24.8746,24.0654,20,14,29,17,14,21,20,21,24,24
506.21,0.984358,0.00075661,4,15,0,-501.093,2.50181,2.50188,2.50042,2.4996,2.50045,2.49956,2.49983,2.50109,2.49901,2.50023,0.00011967,19.3771,20.419,22.2425,23.465,24.4397,25.0665,24.6094,25.6821,29.6221,28.5235,10,14,15,24,29,31,17,19,28,35
504.958,0.948416,0.00075661,3,7,0,-498.758,2.50168,2.4981,2.49858,2.4998,2.50018,2.4994,2.5005,2.50002,2.50168,2.50105,0.000103904,18.2299,19.0085,20.5098,21.5269,22.2931,22.7883,22.4467,23.2572,26.4169,25.5209,26,11,15,16,23,28,20,25,21,37
503.828,0.862425,0.00075661,3,15,0,-499.097,2.49984,2.50248,2.50022,2.50201,2.4997,2.50129,2.49991,2.50081,2.50122,2.49886,0.000104067,18.2079,19.1053,20.5604,21.5938,22.3036,22.8541,22.4549,23.2993,26.4365,25.4945,18,13,28,21,26,22,23,13,33,28
503.78,0.997351,0.00075661,4,15,0,-499.908,2.50039,2.50113,2.49917,2.49801,2.49975,2.49863,2.49954,2.49878,2.49869,2.50113,0.000126984,19.9041,21.0555,23.0467,24.3861,25.4837,26.1729,25.683,26.8162,31.2669,30.0723,15,26,14,32,17,26,26,33,23,25
506.655,0.988828,0.00075661,3,7,0,-501.168,2.50134,2.49894,2.49988,2.49936,2.50035,2.49805,2.50073,2.50017,2.50046,2.49927,9.56173e-05,17.6496,18.3584,19.6987,20.5618,21.248,21.6478,21.3846,22.0917,24.8083,24.0184,17,17,31,22,19,24,25,21,29,20
506.264,0.964898,0.00075661,3,7,0,-501.253,2.50051,2.50151,2.49987,2.50032,2.49997,2.49799,2.49939,2.50136,2.50107,2.49921,0.000107381,18.4548,19.3608,20.8984,21.9522,22.7434,23.2386,22.8846,23.7978,27.0917,26.1112,16,14,20,25,25,25,18,20,34,25
506.498,0.978202,0.00075661,4,23,0,-502.986,2.49865,2.4987,2.50014,2.49931,2.50044,2.49852,2.50059,2.50143,2.49944,2.50104,0.000110198,18.6219,19.5416,21.2021,22.2714,23.1299,23.6495,23.2947,24.2203,27.6201,26.6881,11,23,24,21,32,23,18,22,22,31
505.293,0.908179,0.00075661,4,15,0,-502.923,2.49784,2.50126,2.49979,2.49989,2.49978,2.49813,2.4994,2.50136,2.49978,2.49929,0.000106344,18.332,19.2698,20.7881,21.8185,22.6027,23.097,22.7458,23.6448,26.8491,25.9216,15,21,17,26,13,14,10,28,24,32
508.03,0.97283,0.00075661,4,15,0,-500.958,2.5005,2.49878,2.50067,2.4991,2.50045,2.49894,2.50051,2.50137,2.49927,2.50044,0.000109794,18.6275,19.5094,21.1705,22.2175,23.076,23.602,23.2375,24.158,27.5324,26.5957,28,25,23,21,23,23,27,31,28,23
506.918,0.950976,0.00075661,3,7,0,-504.392,2.49985,2.50114,2.49883,2.49941,2.49959,2.49968,2.50019,2.50164,2.50109,2.49874,0.000100252,17.9415,18.7694,20.1418,21.0918,21.8119,22.2981,21.9632,22.7715,25.6941,24.8095,23,24,22,24,28,22,26,23,33,24
505.314,0.77378,0.00075661,3,15,0,-496.329,2.49927,2.50112,2.50032,2.50037,2.4998,2.5013,2.49898,2.50033,2.49919,2.50259,0.000114636,18.9559,19.9665,21.6846,22.8441,23.7195,24.3589,23.8717,24.8712,28.5392,27.5862,20,12,24,23,34,28,20,32,31,27
507.385,0.879886,0.00075661,3,7,0,-502.011,2.50178,2.49918,2.50048,2.49974,2.49961,2.49857,2.49935,2.49963,2.4991,2.50067,0.000114924,19.0246,19.9524,21.7194,22.8657,23.7548,24.3349,23.921,24.8985,28.5977,27.5896,13,22,20,25,22,20,26,24,29,27
505.905,0.951944,0.00075661,3,7,0,-501.177,2.50089,2.50115,2.49726,2.50029,2.50023,2.49982,2.50015,2.50002,2.49984,2.50109,0.000101428,18.0421,18.8647,20.2294,21.247,21.9756,22.46,22.1146,22.9016,25.8874,25.0766,19,15,11,23,24,22,17,16,27,26
505.87,0.842247,0.00075661,4,15,0,-497.971,2.4997,2.50114,2.49961,2.49932,2.49954,2.50117,2.49927,2.50102,2.50133,2.49897,0.000128329,19.9941,21.1778,23.2131,24.5988,25.6782,26.4534,25.8798,27.1021,31.6647,30.2957,16,12,28,22,27,34,20,25,25,32
503.805,0.918846,0.00075661,4,15,0,-498.414,2.50031,2.49993,2.50063,2.50078,2.50013,2.49957,2.50019,2.49794,2.49866,2.50125,7.92616e-05,16.5518,17.1287,18.1575,18.8254,19.3165,19.6437,19.4143,19.9092,21.929,21.4251,17,13,16,23,21,17,13,26,25,31
500.913,0.977001,0.00075661,4,15,0,-496.448,2.49884,2.50032,2.49942,2.50043,2.49972,2.49935,2.49966,2.49793,2.50211,2.49821,0.000136225,20.5955,21.8912,24.1485,25.7151,26.8894,27.6933,27.1195,28.3793,33.6049,32.0199,23,17,20,27,34,25,18,36,25,32
503.162,0.950859,0.00075661,4,15,0,-494.733,2.50066,2.49902,2.50062,2.49943,2.49979,2.49943,2.50024,2.49784,2.49893,2.5013,7.88894e-05,16.5339,17.0857,18.1233,18.7617,19.2682,19.5968,19.3729,19.8612,21.8744,21.3695,13,7,19,19,26,11,26,17,24,20
509.225,0.999968,0.00075661,3,7,0,-501.73,2.49984,2.50012,2.4995,2.50068,2.50018,2.50017,2.49926,2.50053,2.49981,2.50034,0.000126962,19.8915,21.0323,23.0518,24.4482,25.4914,26.2099,25.6724,26.8594,31.2971,30.044,21,16,18,22,17,19,29,31,21,29
505.048,0.596691,0.00075661,3,15,0,-499.108,2.50236,2.49838,2.50101,2.50097,2.49901,2.49939,2.50069,2.49932,2.50033,2.50072,0.000112191,18.8357,19.7036,21.4344,22.5535,23.3663,23.9564,23.5715,24.4709,28.0572,27.0601,10,14,24,27,29,27,20,28,28,23
503.705,0.999707,0.00075661,3,7,0,-499.558,2.4978,2.50136,2.50007,2.49944,2.5009,2.50117,2.50111,2.50066,2.50044,2.50143,9.0038e-05,17.2122,17.9668,19.1575,19.9442,20.5813,20.9968,20.7026,21.3481,23.8003,23.1347,20,16,20,20,22,19,14,19,25,27
504.301,0.96127,0.00075661,3,7,0,-500.563,2.49809,2.49856,2.50038,2.49991,2.49888,2.50244,2.4991,2.49993,2.49952,2.49939,0.000112349,18.767,19.7206,21.438,22.549,23.3847,24.0527,23.5558,24.5098,28.0675,27.0545,11,21,20,20,24,18,24,24,37,26
504.331,1,0.00075661,3,7,0,-500.061,2.49762,2.50207,2.50039,2.49892,2.50121,2.50002,2.50066,2.49923,2.4998,2.50028,9.91811e-05,17.8278,18.7005,20.0649,20.9582,21.7117,22.1621,21.8358,22.5657,25.4576,24.6595,20,19,24,13,28,26,24,18,25,33
504.554,0.998133,0.00075661,3,7,0,-500.373,2.50049,2.49781,2.49888,2.50155,2.49872,2.50119,2.5004,2.50039,2.49896,2.50079,0.000101713,18.0548,18.8248,20.2913,21.3072,21.9788,22.5294,22.1574,22.9507,25.9194,25.1201,17,14,19,19,32,23,27,17,22,24
506.477,0.869104,0.00075661,4,31,0,-499.627,2.50015,2.50109,2.4993,2.50198,2.5011,2.4991,2.49886,2.50046,2.49962,2.49932,9.99088e-05,17.9232,18.7407,20.1165,21.1065,21.8012,22.2391,21.8898,22.696,25.591,24.7634,19,24,26,26,28,24,25,26,27,29
508.176,1,0.00075661,4,23,0,-504.745,2.50002,2.49925,2.50054,2.49956,2.49905,2.50138,2.5002,2.49951,2.49849,2.49968,0.000115541,19.0363,20.0069,21.7882,22.9389,23.8267,24.4942,24.0283,24.9912,28.7117,27.6832,18,16,24,22,29,22,16,21,27,29
507.818,1,0.00075661,4,15,0,-505.742,2.50012,2.50077,2.49995,2.49954,2.50087,2.50138,2.50019,2.50006,2.502,2.50015,0.000106331,18.3729,19.2593,20.79,21.8093,22.6254,23.1704,22.7621,23.612,26.9061,25.9415,25,24,23,29,26,15,21,25,22,33
508.287,0.966383,0.00075661,4,15,0,-503.691,2.49959,2.50037,2.50008,2.50038,2.49993,2.50084,2.49998,2.50109,2.49796,2.49993,0.000103499,18.1633,19.0186,20.4988,21.4916,22.235,22.7655,22.3816,23.2235,26.2395,25.419,12,17,13,23,25,13,26,23,26,23
